	Username	Id	Tweet	Location
744	Vumbora	63968874	"RT @FabioTalhari: UMA EXCELENTE NOTÍCIA!
Este medicamento, cloroquina, é usado amplamente no Brasil, para tratamento de malária! Temos uma…"	
745	KayO57558049	3355045187	"RT @Liz_Wheeler: U.S. death rate isn't 3.4%. It's 1.3% &amp; falling.

Social distancing won't stop spread of COVID-19 unless it's done for 18m…"	
746	ThomasRioux3	1123337150848741382	RT @DamienHaas: Boss: *sigh* The people are waiting. They need a statement. They need info... they need a leader! The responsibility is cru…	
747	hriddle17	883472616333479936	RT @AymanM: I want you to watch this video and see for yourself the difference between how Paris one of the most touristic cities in the wo…	
748	apedroza102	91948264	RT @snackvampire: When covid 19 began hitting South Korea hard, South Korean celebrities came forward every day to donate money to the nati…	so cal
749	Shanzzzh	975810673	"RT @asumsico: - Kemenkominfo menetapkan 117 sebagai nomor layanan darurat bebas pulsa COVID-19

- Jack Ma dan Alibaba Foundation akan menyu…"	Indonesia
750	zeemean	971601709	"RT @ARHakim_27: Perbandingan bencana covid-19 di ASEAN per 19/3/2020:

🇮🇩 309 positif – 25 meninggal
🇲🇾 900 positif – 2 meninggal
🇹🇭 272 po…"	Temerloh, Pahang
751	kataclyst	354044734	RT @AcademicsSay: How COVID-19 highlights the disparity between tenure-track and non-tenure-track faculty | @chronicle https://t.co/JJYYZ8v…	Waterloo, ON
752	william42754562	797411763331461120	RT @NicolasMaduro: Felicito el tremendo esfuerzo de todo el Estado Mayor Superior de los CLAP, de los jefes y jefas de calle y comunidad, q…	Sucre, Venezuela
753	pickdoctorsca	778039052096331776	"As we wait out the COVID-19 to post #freepicks.  Another day, another flavour

Going through the Bowen Island collection @bowenislandbeer

A darker India session ale....Not bad

#beeroclock
#freepicks
#gamblingtwitter https://t.co/WIy5EluEbB https://t.co/Mf3zAJP23z"	
754	JonLevischi	33950502	RT @oatila: Esse é o tipo de resultado que espero antes de noticiar algo. Absurdamente animador. Mandem pros médicos hidroxicloroquina e ou…	São Paulo | Brazil
755	JhonJunes	2869124259	RT @Marco_Teruggi: Son imágenes de guerra: camiones militares que llevan ataúdes para ser incinerados. Es en Bérgamo, Italia, el cementerio…	Lima, Peru
756	dongduongg	1108688550097149953	"RT @syawiers: ⠀

⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀. .
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⌒
⠀         Retweet if you want COVID-19         
                   end before Ramadhan"	haruto
757	MikeRose2d	2308451149	@realDonaldTrump They approved Alex Jones' Nano-silver toothpaste for treating COVID-19?	
758	suhol_yaa	1123972265782104064	Gatau kenapa ngeliat berita msh ada aja org yg ngerasa kebal dari covid-19.	
759	AlosiMateo	1141787186808991744	RT @fraoneto: Detención inmediata para el pasajero q se subió al buquebus sabiendo q estaba infectado de covid 19 (art. 202 del código pena…	Juana Koslay, Argentina
760	ieykmal_	940435556982431744	RT @UstazAmirulAmin: Dekat Italy tiada ruang lagi untuk tanam mayat mangsa covid 19.Dorang plan untuk bakar terus.Tiap hari beribu orang ma…	Istanbul, Turkey
761	AmandaBassler	2637349461	RT @carlyaquilino: If you feel sick please don’t waste the few COVID-19 tests they have. There are still a LOT of movie stars with no sympt…	New York
762	PatrimonioEc	3398918507	RT @Cultura_Ec: 🔴 COMUNICADO OFICIAL | El Ministerio de Cultura y Patrimonio, ante la desinformación en redes sociales, aclara en qué consi…	
763	jieightji	1027481826107908096	"RT @ItsBoybits: Ano raw sikreto ng Region IX at bakit walang case ng CoViD 19?

Walang testing kits.

Walang testing kits = walang positive…"	Nowhere
764	4isy4s	1602786558	RT @amofficial77: Ahli Parlimen Muar sedekahkan semua gaji dia untuk bulan ini kepada mereka yang memerlukan di saat COVID-19 ni. Terima ka…	Malaysia
765	sugaxpear	3094053518	"RT @notyourtypx: Nobody: Make a wish!

Me: I wish covid-19 will end soon."	
766	carafarph	338798703	RT @NPR: Sen. Richard Burr sold personal stocks worth between $628,000 and $1.72 million in 33 separate transactions on Feb. 13, before the…	
767	BademliDogan	337586984	"CORONA CLEANING CONTINUES: NUCLEAR WEAPONS 30% OFF
HEY #world 
#ABD 
#China 
#England 
#italy 
#france 
#iran 
#Israel 
#Covid_19  #CoronaViruesue 
insan mı !
silah mı !
for sale nuclear gun 
Democracy and Dictators ? https://t.co/4OaagvoIKn"	Türkiye - İzmir
768	foreverperu16	4138488448	"RT @peru21noticias: Vecino de uno de los fallecidos por #coronavirus: “Todos los del edificio hemos tenido contacto con él""
https://t.co/Cm…"	
769	DieSchmidtlerin	899353112422514689	"RT @Nell781: Donald Trump nennt COVID 19 China Virus. 

Ich nenne Donald Trump einen Rassisten ."	Postkartenidylle, Deutschland
770	southerblue2	266555826	RT @NPR: Sen. Richard Burr sold personal stocks worth between $628,000 and $1.72 million in 33 separate transactions on Feb. 13, before the…	Durham, NC
771	ainarfzaa	1208651621804036104	RT @shahnizams: Itali dah sampai tahap terpaksa biar warga emas dijangkiti COVID 19, untuk tak dirawat atau kata lainnya, dibiarkan bertaha…	
772	Phillupdz_nutz	2762341595	"RT @BruceWilliams__: Who would cure COVID-19 first?

Meredith Grey or Dr House https://t.co/uVUGN99IJl"	
773	CHVNoticias	51326671	RT @CNNChile: “Grey’s Anatomy” y otras series de hospitales están donando insumos médicos para combatir el COVID-19 https://t.co/KruLHGZMfW…	Santiago, Chile
774	Bbh614z	3117846719	"RT @jaomaecaption: สถานการณ์ Covid-19 ในไทยล่าสุด
มีผู้ติดเชื้อ 212 ราย เสียชีวิต 1 ราย 
เสียสติ 67 ล้านคน รวมกูด้วยจ้า🤣"	WE ARE ONE
775	MmmLeslie_	456077330	RT @minsalud: Ante el estado de emergencia por el COVID-19, te recomendamos que te quedes en casa, por el bienestar tuyo y el de tu familia…	Northridge, Los Angeles
776	MYMIMISTHEBEST	2325841986	"RT @NewsHour: ""We've had conversations about that. I mean, I obviously can't control what the president says. But the fact is I don't do th…"	Louisiana, USA
777	Katiem616	1930935908	RT @dinabass: How short are Seattle hospitals of protective equipment? Workers at Providence are hitting up craft stores and Home Depot for…	
778	Iqbaal_Azhari	1183283971305570306	RT @muhammadiyah: Sehubungan dengan wabah Covid19, pelaksanaan Salat Jum'at dan kegiatan berjamaah dimasjid terdapat beberapa ketentuan. Hi…	Kalimantan Barat, Indonesia
779	BrianHerczeg	1360804964	RT @katelynnmorgan: Evangeline Lilly being a COVID-19 truther was not something I had on my apocalypse bingo card I must admit. https://t.c…	Bay Area CA
780	slavey	16230272	"RT @APTNNews: Three-year-old Madison took to her porch to dance in her jingle dress.

The member of Sturgeon Lake Cree Nation in Alberta wa…"	San Diego, CA
781	nestor2105	855414482	RT @vosto: El covid-19 se originó en China, pero el virus anterior y que prevalece es de creación local y en evolución constante.	Porái
782	Jorden_Michele	596642507	RT @mrs_merica: Can y’all please just follow the government’s instructions so we can knock this COVID-19 out and be done?! I feel like a ki…	
783	reeniejoness	86366525	RT @PursuanceProj: Jeremy Ryan, kicked out of a different halfway house w/ former BOP inmates for making it known those present were believ…	
784	WCN_TitanRadio	117517960	RT @westminsterpa: We are deeply saddened to announce that due to the COVID-19 pandemic, this year’s commencement ceremony has been postpon…	New Wilmington, Pa.
785	GerardoIsaiasM4	1234029719970074630	RT @La_Republica: Ocho consejos para hablar del Covid-19 a sus hijos https://t.co/cwyvqOJI00 https://t.co/s7mmOdLe8R	San José, Costa Rica
786	claudiogonzalo	17450053	"RT @EmmaKinery: 11:47: *TRUMP SAYS FDA HAS APPROVED CHLOROQUINE FOR USE IN COVID-19

11:48: *TRUMP SAYS STILL COLLECTING EVIDENCE OF CHLORO…"	Rancagua, Chile
787	Dhriyamana	2486762587	"RT @charliekirk11: Did you know:

According to a new study, if China had acted 3 weeks earlier than they did, instead of lying, the number…"	India
788	AllHailUnited	1877212044	RT @smart_MS3: I was tested 5 days ago and the results came back tonight, which were positive. Ive been self quarantined since the test, th…	
789	Amira_MohdNor	338381306	RT @rajafairuzz: How to educate people ek. COVID-19 is not airborne. You don’t need mask to protect you from it. But those who have symptom…	Johor Bahru
790	JeffSmith052965	1189358003713138689	RT @Yamiche: In Denver, an immigration judge and her family are in self-quarantine after a doctor said she likely contracted COVID-19, the…	Phoenix, Arizona 85006
791	fadulr	1047743484	RT @AlcaldiaCTG: #CartagenaContraElCoronavirus | Nos permitimos entregar información actualizada del Puesto de Mando Unificado concerniente…	
792	_10sepg	1225827563475308545	"RT @suthichai: เจ้าชาย Albert II
แห่งโมนาโคทรงติดเชื้อ Covid-19!"	
793	_emily_elise	3094374293	RT @snackvampire: When covid 19 began hitting South Korea hard, South Korean celebrities came forward every day to donate money to the nati…	
794	abstract1dea	928367918190129153	RT @shadihamid: 5. Meanwhile, geopolitical competition continues, and now that its cases are declining, China is leveraging its stronger po…	Georgia, USA
795	thebuttaqueen	2753445704	RT @DearDean22: He told wealthy friends. Then cashed out a cool $1.4m in stock. Then voted AGAINST the covid-19 relief bill. He needs to go	Alabama SOS🙃
796	TinyDough_	784642179654234112	RT @PuimekSter: เป็นการหยุดเรียนที่ไม่อยากหยุดที่สุดเลย อยากไปเรียนนนน ฮือ 🥺 อยากรีบจบบบ I hate you COVID-19 https://t.co/lyi02kpnvI	
797	ty88533066	1229162347517767681	"RT @SoDebNair: White People: COVID-19

Black Folks: the RONA 

Gay People : Miss Rona 

😭☠️"	
798	mitchellescott	161434024	"RT @cnnphilippines: LOOK: Manila City receives snacks from Starbucks for health workers in the city 

Follow our live blog for #COVID19 upd…"	Manila
799	MariaRodney3	998391816864059398	"RT @SoDebNair: White People: COVID-19

Black Folks: the RONA 

Gay People : Miss Rona 

😭☠️"	
800	apiyanan	76989128	"RT @WassanaNanuam: ปฏิบัติการ ล้างกรุงฯ วันที่2
ทหาร พรึ่บ!
16 พื้นที้
รองแม่ทัพ-เสธ.ทัพ1 ลงพื้นที่ คุมทีมเอง

พลตรีทรงวิทย์ หนุนภักดี รอง…"	Bangkok  Thailand
801	StalleyGeoff	403816040	Nine charts to help understand C-19 a little better, along with a few actionable insights @dylanmatt via @Vox.com https://t.co/tE9MZsoFhJ	Sydney, Australia
802	KwazQuent	35151323	RT @Theodoredeath: Gamestop executives when they get asked why they would risk exposing covid-19 to their employees https://t.co/nUtiXP6bqq	THE CITY
803	ihsxxxrna	262239076	RT @andreasharsono: Indonesia's head of the #COVID19 Task Force, Lt. General Doni Monardo, complained about Health Minister Terawan Putrant…	🇮🇩
804	_abarromarianet	935853019941367808	"RT @baeonda: I’m 22 years old and I tested positive for COVID-19. 

I’ve been debating on posting, but I want to share my experience especi…"	
805	Evelyn90740153	1034980330980040704	RT @laurDIY: I’ve been really positive towards COVID-19 (and am still remaining calm), but as I checked out at the grocery store today I go…	
806	HeyTaraK	875845607973306368	"I can’t believe members of my generation think they’re invincible. I don’t like to wish ill towards people but goddamn, the stupid ones need to jump into a 6ft deep hole. 🤦🏾‍♀️ #COVID19

New data shows young people are falling seriously ill from Covid-19  https://t.co/DzHBYdPuc9"	United States
807	skyler_gratton	3150912325	"Republican @SenatorBurr should be fired because he warned his donors that #CoronaVirus was going to hurt them economically which is #InsiderTrading. #DisgustingCorruption 
@AnaKasparian @johniadarola @TYT  https://t.co/07FehEUnvy
@NPR Article:👇 https://t.co/82YXyxGHye"	
808	rioaxaca	57123508	#Nacional Reportan 46 nuevos casos de Covid-19 en México https://t.co/G5eO9OCldA @SSalud_mx https://t.co/PzpfJ37sQ7	Oaxaca, México
809	RoRodagreat1	768485820164636672	"RT @SoDebNair: White People: COVID-19

Black Folks: the RONA 

Gay People : Miss Rona 

😭☠️"	Where Ever You Want Me To Be
810	SarahChoiBLUE	1065730129614127104	"RT @kellyabagat: [THREAD FYI]
Hello, I want to share my symptoms of COVID-19 to raise awareness and to make people calm.

I am a 24-year ol…"	
811	jraines	9918272	RT @NPR: Sen. Richard Burr sold personal stocks worth between $628,000 and $1.72 million in 33 separate transactions on Feb. 13, before the…	California, USA
812	katetlay	799535387123351552	RT @zoya_altaf: 5 resident doctors in AKUH have been tested positive. BECAUSE THEY ARE NOT WEARING THE PROPER GEAR TO INTERACT WITH PATIENT…	پاکستان
813	mochaepie	1221005898438475777	"RT @kimmohito: PM: ""Dilarang berkumpul.""

Malaun: *Berkumpul di masjid*

Me: ""Kau bodo ke nak sebar Covid-19?""

Malaun: ""Sesungguhnya penya…"	adzidhaikal
814	neptunealienn	939163166990254087	"RT @spin9: ยอดตายจาก COVID-19 ในอิตาลี แซงจีนแล้ว 😰 

Coronavirus: Italy's death toll overtakes China's https://t.co/1V2KBqm5PP"	
815	Hanno2k	141826081	RT @politicomx: #Actualizado | Acerca de que un juez demandó más información al Gobierno acerca de las acciones a tomar ante el COVID-19, L…	Querétaro, Querétaro Arteaga
816	snell19711	1173774781881180160	RT @cubadebatecu: #Cuba enviará 53 médicos y enfermeros para ayudar en Lombardía ante la COVID-19 https://t.co/wFeASw3uOV #Italia	Cuba
817	oneandonlybinie	1052211056217444352	RT @eradotid: INFO: Wabah COVID-19 di Indonesia bisa berakhir AKHIR APRIL 2020 kalo kamu patuh sama #GerakanSocialDistancing! https://t.co/…	iKON
818	valine10x	1085843076	Who says a common man is not listened to. It's really heartening to hear exactly the same words of the above tweet in Modi Ji's speech, thanking all who are instrumental in curbing the Covid-19 menace. #IndiaFightsCorona https://t.co/ETLo41D16e	India
819	Geraldine_news	1123238380278431750	RT @LAPDHQ: The ‘Safer at Home’ order is about increasing social distancing &amp; limiting the spread of COVID-19 — not about taking people to…	Los Angeles, CA
820	Horte132	629725462	RT @CaraveoBertha: Fue la propia Organización Mundial de la Salud la que destacó la acción pronta y temprana de la autoridad mexicana frent…	
821	UniversalJLuis	904214513603530752	México reporta 46 nuevos casos de covid-19, llegan a 164	Internet
822	wanihasya_	935375616685228032	RT @rajafairuzz: How to educate people ek. COVID-19 is not airborne. You don’t need mask to protect you from it. But those who have symptom…	
823	vinceykk1	1905001903	RT @thepointwithlx: .@POTUS The Trump administration has tried the COWARDLY tactic of diverting attention from their poor handling of the p…	
824	Ijayeshmishra	551662454	"https://t.co/PaOPXWhw2m

Read This.
 #Coronavirus"	Delhi India
825	kcdubz	2737738798	RT @patribotics: Question: if a classified report comes through that COVID-19 treatments or vaccines are ready to be mass-produced, do @Sen…	SoCal 🌦
826	Nazurah_Nazri	1175241601	"RT @RashidYusoff11: [Soalan: Bagaimana Keadaan Semasa Di Hospital-Hospital Dlm Negara Dan Pasukan Perubatan] 

Menteri Kesihatan Baru menja…"	
827	DarinOlson5	1063144175779012608	RT @NPR: Sen. Richard Burr sold personal stocks worth between $628,000 and $1.72 million in 33 separate transactions on Feb. 13, before the…	
828	moutjzaa	4509935366	RT @NPR: NEW: In a secret recording, Sen. Richard Burr is heard 3 weeks ago warning a group of well-connected constituents to prepare for d…	Houston, TX
829	Queenwith_K	4248496228	RT @94_soli: Uruguayo con COVID-19 positivo, se escapó del hospital, se subió a un crucero y vino a Argentina. Un crucero completo varado p…	Buenos Aires, Argentina
830	CosmicChuck	26450168	RT @patribotics: Question: if a classified report comes through that COVID-19 treatments or vaccines are ready to be mass-produced, do @Sen…	New Mexico
831	rvegab_TISD	2780076373	TISD COVID-19 Update:  Tornillo Learning Community, tomorrow Friday, March 20th from 1:00-5:00 P.M drive (curb drive-thru) by your child’s school to pick up the home learning packet to be completed during the school closure.#TISDProud 🐾 @smithmollyk @Univision26 @KTSMtv @KFOX14 https://t.co/U9VO5rPXSk	
832	KyyhAri	2809529875	"RT @ABC: ""We are in full emergency.""

An Italian doctor at a hospital in a region of northern Italy that has seen the most cases of COVID-1…"	
833	ArturZalewska	2686462818	RT @mauriciostycer: Li que ele tem 37 anos... Do @uoltvefamosos Apresentador do rodízio do JN tem covid-19 e respira com ajuda de aparelhos…	
834	nabilakhalid89	1696778954	And depa yg dh tau ada risiko tggi utk kena #Covid_19 ni tapi xnak serah diri buat saringan ni dah kenapa? What’s on your mind haaaa? Siap ada yg xjujur xnak cerita hal sebenar lagi. Apa sebenarnya dalam benak fikiran korang?	Rawang, Selangor
835	victorluzu75	826079890420150272	RT @ernestosamperp: Se ve que los demócratas que andan felices por la posible derrota de Sanders en las primarias de su partido no han leíd…	Quito, Ecuador
836	Bambha_kty	3254493044	"RT @jaomaecaption: สถานการณ์ Covid-19 ในไทยล่าสุด
มีผู้ติดเชื้อ 212 ราย เสียชีวิต 1 ราย 
เสียสติ 67 ล้านคน รวมกูด้วยจ้า🤣"	
837	VillayCorte1	1166601403	México reporta 46 nuevos casos de covid-19, llegan a 164	Internet
838	emiliallamas	466903632	RT @rickyalderete: Hablamos con el doctor @jc_portillo en @1000_am y amerita que salga un hilo sobre todo lo que nos explicó. Creo que todo…	Fernando de la Mora - Paraguay
839	CludiaM43627376	973770351372132358	RT @MauricioCostaRS: O laboratório que no ano passado identificou o Covid-19 como patógeno altamente contagioso foi ordenado pelas autorida…	Armação dos Búzios, Brasil
840	kkiaraluna	1033685965896916994	"RT @Florcmercado: En Italia colapsó el sistema salud, y llegaron al extremo de elegir q vida salvar! si sos + de 80 no hacen nada. 
Imagina…"	Argentina
841	NobodyQueenie	1097798383928922114	RT @eradotid: INFO: Wabah COVID-19 di Indonesia bisa berakhir AKHIR APRIL 2020 kalo kamu patuh sama #GerakanSocialDistancing! https://t.co/…	
842	KrRaimee	951971079089606656	RT @llalame_: แก!! บุรีรัมย์​คือแน่มาก​ ตรวจเข้มมาก​ ไม่ว่ารถไหนเข้าเขตบุรีรัมย์​คือต้องเจอตรวจทุกคัน​ ตรวจทุกคน!! ​ โชว์​บัตรปชช. ถ่ายรูปเ…	Jaedo land ♡
843	Belu_ViTo	379205532	RT @EstebanOrtizMD: Se que todos estamos preocupados por la limpieza, pero no se harán  los alquimistas por favor #Covid_19 #CoronaVirusCha…	"34°54′00″S	56°11′00″W"
844	CdbKat	1388366005	RT @KyleClark: Tip: If you’re calling it something other than COVID-19 or coronavirus at this point, everyone else knows why.	
845	W_xxnan	739380435256385536	"RT @jaomaecaption: สถานการณ์ Covid-19 ในไทยล่าสุด
มีผู้ติดเชื้อ 212 ราย เสียชีวิต 1 ราย 
เสียสติ 67 ล้านคน รวมกูด้วยจ้า🤣"	
846	Adriana15991721	915601178393792512	RT @MinSaludCol: Confirmamos 20 nuevos casos de coronavirus en Colombia. Los diagnósticos se presentan en Bogotá (8), Cúcuta (3), Armenia (…	Caquetá, Colombia
847	bryant115	293890436	RT @40SANDSHORTIEZ: BREAKING NEWS: Due to the recent COVID-19 outbreak, the winners for Danimals Crush Cup cruise sweepstakes with Zack and…	Las Vegas, NV
848	gerrjame	125467653	COVID-19 hasn't stopped this pharmacist from serving her community https://t.co/x1KfhURqoV via @NatObserver	vancouver canada
849	Collins56346766	2506822202	"RT @fnoluga: To All Media Houses and Leaders addressing press,

Please have sign language interpreters during coverage for COVID 19 so that…"	Nairobi,KENYA
850	fxreq_	1027923821704015873	RT @mungship: ตั้งแต่ Covid-19 เริ่มดังในไทย ไม่เคยมีคนในทีมขอลาป่วยด้วยเหตุผล มีไข้ อีกเลยครับ	
851	cynthia1960	15122577	RT @Boeufblogginon: Don’t know who is the creator of this, but it’s bloody brill! #COVID-19 #coronavirusau https://t.co/i3tihwuuoL	Silicon Valley/occupied Ohlone land
852	Falkor469	58161439	RT @patimete: Fransız doktorlar da aynı bulguya ulaştı: Sıtma ilacı Covid-19 tedavisinde işe yarıyor https://t.co/hi2Hx0wcyE	Monaco
853	azimsaz	3087696854	RT @_theMaduuu: My netflix movie suggestions untuk musim COVID-19. Mixed genre.  #rekomenfilem #malaysiacovid19 https://t.co/xYWFexRswx	
854	MoamarMoMoney	427918006	RT @DailyCaller: Media Rhetoric On ‘Wuhan Virus’ Echoes Chinese Propaganda https://t.co/MsuVTBc5kc	
855	icchxcomint	1068814783401537537	"RT @husnazmn_: ‘’Apakah sumbangan anda pada negara?”

“Saya duduk rumah ketika covid-19 melanda negara”"	🌈-riau
856	slothh47	864202619945975808	RT @bradleyziffer: So, the last week I have been battling COVID-19 &amp; Pneumonia. Never in my life have I been this ill. “Young people aren’t…	Washington, USA
857	tendearly	1132993312720281600	corona virus coronavirus covid-19 56% of california lockdown quarantine isolation social distancing stay at home views italy la ny china korea house tested positive https://t.co/JTGQbbSQXj	
858	Wednesday_2p	949254247	"RT @jaomaecaption: สถานการณ์ Covid-19 ในไทยล่าสุด
มีผู้ติดเชื้อ 212 ราย เสียชีวิต 1 ราย 
เสียสติ 67 ล้านคน รวมกูด้วยจ้า🤣"	BKK,Thailand
859	vmmkv	1103019024470941701	RT @waresxx: COVID-19.2 : All bugs fixed. Improved performances.	
860	Juan1003	138154763	RT @NicolasMaduro: Les comparto la Comunicación Oficial de la oficina de coordinación humanitaria del Sistema de Naciones Unidas en la cual…	Lima - Perú
861	Cp_m27	379974830	RT @QuindioNoticias: #Atención Autoridades informaron un nuevo caso de Covid-19 en el departamento. Van 3 casos de este virus en Armenia.…	Montenegro, Quindio
862	ZzSorryNotSorry	1625111125	RT @llalame_: แก!! บุรีรัมย์​คือแน่มาก​ ตรวจเข้มมาก​ ไม่ว่ารถไหนเข้าเขตบุรีรัมย์​คือต้องเจอตรวจทุกคัน​ ตรวจทุกคน!! ​ โชว์​บัตรปชช. ถ่ายรูปเ…	
863	veganvecoh	3497865853	RT @mitchellvii: My God, today, Trump announced a potential game-changing cure for COVID-19 and Democrats are STILL pissing themselves over…	
864	petitxofiiz	133160679	RT @LuisZuritaG: Dimero D, e iL 6 como predictores de mortalidad en COVID 19 https://t.co/Bdrzn5lY8H	México, D.F.
865	Graciel45866569	1055179688354738176	RT @SimonLevyMx: Como sería trascendente ver a una cúpula  empresarial -en lugar de pedir eliminar el etiquetado de alimentos como pretexto…	
866	noravielma1	2228894509	RT @robertalcalasu: En #Sucre la crisis por la Gasolina causará más caos que el #Covid_19, la pretensión del Gobierno de solo surtir vehícu…	
867	collinemount	1194437389311070208	RT @mungship: ตั้งแต่ Covid-19 เริ่มดังในไทย ไม่เคยมีคนในทีมขอลาป่วยด้วยเหตุผล มีไข้ อีกเลยครับ	
868	kketkeaww	418762215	RT @poppula_lalisa: เห็นข่าวนี้แล้วโกรธมาก ต้องเหี้ยขนาดไหน (ขอใช้คำหยาบหน่อยเถอะ วันนี้2ทวิตแล้วที่ต้องใช้) เลวจริง เชื้อไวรัสที่แพร่ไปทั่…	Thailand
869	DIFERMD	345198963	RT @MinSaludCol: Confirmamos 20 nuevos casos de coronavirus en Colombia. Los diagnósticos se presentan en Bogotá (8), Cúcuta (3), Armenia (…	Palmira
870	HazwanMrs	955250284745248769	RT @Berry21st: TANDA-TANDA AWAL CORONA VIRUS  (COVID 19 ) SEBARKAN BAGI SEMUA TAHU. KITA BANTU ORANG INSHAALLAH TUHAN BANTU KITA 🤗 STAY AT…	
871	JimWestAkaChino	29313110	"RT @JennLYates: “I really can’t stay”
“Baby it’s Covid-19 outside” #SocialDistancingPickUpLines"	
872	NephilimJs	3192543284	Beloved Leschi Market Grocer Dies After Contracting COVID-19 https://t.co/72LVGaplTc	
873	BozonJazmin	1231424469035601920	RT @movilidadSMR: Samarios todas las medidas decretadas por la alcaldesa @VirnaJohnson siguen vigentes acata las normas, evitemos el contag…	
874	faresck	93768777	RT @SimonLevyMx: Como sería trascendente ver a una cúpula  empresarial -en lugar de pedir eliminar el etiquetado de alimentos como pretexto…	
875	yemariam_	3258212132	RT @bradleyziffer: So, the last week I have been battling COVID-19 &amp; Pneumonia. Never in my life have I been this ill. “Young people aren’t…	blue side 
876	faaaulll	1146133559825973248	"RT @husnazmn_: ‘’Apakah sumbangan anda pada negara?”

“Saya duduk rumah ketika covid-19 melanda negara”"	
877	Pablo_Arreola	22885743	"RT @LULALAR: El Consejo de Salubridad dictará las directrices del manejo de la pandemia. Aún el Ejecutivo deberá seguirlas

El Consejo de S…"	México
878	lalalalip_n	750406855009054721	RT @amofficial77: Ahli Parlimen Muar sedekahkan semua gaji dia untuk bulan ini kepada mereka yang memerlukan di saat COVID-19 ni. Terima ka…	
879	AnestesiologOp	952043425884442624	RT @MinSaludCol: Confirmamos 20 nuevos casos de coronavirus en Colombia. Los diagnósticos se presentan en Bogotá (8), Cúcuta (3), Armenia (…	Colombia
880	mollybsan	519216013	RT @carlyaquilino: If you feel sick please don’t waste the few COVID-19 tests they have. There are still a LOT of movie stars with no sympt…	Oklahoma, USA
881	munierlicious	90624644	RT @humas_jogja: Masyarakat kawasan Malioboro berkolaborasi dengan komunitas-komunitas peduli pencegahan CoViD-19, melakukan penyemprotan d…	North Pole, AK
882	cristsaro8	782059462664355840	"RT @RedMasNoticias: #Economía | Tiendas y fábricas de 
@Arturo_Calle cerrarán hasta nuevo aviso ante la contingencia por el #Coronavirus.…"	Cali, Colombia
883	nicole_c_xo	509410876	RT @_hijayney: no offence but this COVID-19 clearing up and everyone becoming well again actually sucks	new jersey
884	fangirlamery	1918454346	RT @snackvampire: When covid 19 began hitting South Korea hard, South Korean celebrities came forward every day to donate money to the nati…	NYC📍
885	victori18964840	1233243927911657475	RT @mayodelcanto: Si no empiezan a transparentar las cosas y las cifras reales de los contagiados por covid-19.. Empezaré a entregar las li…	Cinturón de ORIÒN.
886	OSCAR86IR	213144223	RT @JustinTrudeau: As you cope with the COVID-19 situation, we're focused on helping you get through this. Here’s what we’re doing to suppo…	
887	Dineshr10798163	1054614519891222528	RT @imVkohli: Be alert, attentive and aware to combat the threat posed by the Covid 19. We, as responsible citizens, need to adhere to the…	
888	kevnshi	923149382374924289	RT @snackvampire: When covid 19 began hitting South Korea hard, South Korean celebrities came forward every day to donate money to the nati…	
889	adys_froilan	1169052909323128832	RT @GobiernoMX: Respetamos la decisión de otros países pero en México no habrá toque de queda ni restricción a las libertades para contener…	La Habana, Cuba
890	oseayaks	1139945423576211456	RT @WannaBeReeceJr: Thought I had the Coronavirus but the doctor said it was just COVID-19🙏🏿 https://t.co/PkDqVJQMfj	
891	hmarquez26	564011105	"RT @CaroitJm: Un infectologo de Marsella ha conseguido resultados prometedores con #chloroquine (nivaquine, anti-malaria) ""La chloroquine g…"	
892	b1e56df9ce6549f	3357427702	RT @annalecta: UPDATE: Haven't had a chance to personally verify everything, but at least 4 GOP Senators have been accused of dumping stock…	
893	silvia25rodrig5	4874865065	RT @kiana1973: @zombienietzsche Lo que no sabe el señor es que la N95 ( que es más caro) es para Gripe Aviar y para el COVID-19 es una masc…	Peru
894	JLyCL	582200946	México reporta 46 nuevos casos de covid-19, llegan a 164	Internet
895	andres_tabeira	1122191384486776832	RT @ladiaria: Regina Guzmán es médica y  magíster en Bioética. Hoy escribió una columna que plantea esta pregunta: ¿cuál es el rol de la in…	
896	Razzdango66	56462309	"RT @BruceWilliams__: Who would cure COVID-19 first?

Meredith Grey or Dr House https://t.co/uVUGN99IJl"	Just North of Whoville
897	bedforddeans	766912592	RT @DemSocialists: COVID-19 is teaching everyone what socialists already know: the whole world revolves around labor.	toronto
898	RSUDSwg	557833350	Dalam mencegah penyebaran Covid-19, Rsud Sawerigading melakukan pengukuran suhu tubuh untuk pasien maupun petugas, serta melakukan SOCIAL DISTANCING /mengurangi kontak antar manusia untuk mengurangi penyebaran virus… https://t.co/9URK8kW4sI	Kota Palopo, Sulawesi Selatan
899	thunderbold3428	2732646916	"RT @kayraisbad: Arkadaşlar evinizde durun gerekmedikçe çıkmayın lütfen.

#Turkey  #coronavirusturkey #Covid_19 #corona #EvindeKalTuerkiyem…"	
900	wordblanket	101060082	RT @JedediahSPurdy: Reports of GOP officials dumping stock while staying publicly upbeat, warning donors of the COVID-19 threat while keepi…	Portland, OR
901	ClusterMetalMzl	801536846031454209	RT @VisitManizales: Buenas noticias para nuestros empresarios, debido a la situación presentanda por el covid-19, se decidió ampliar el pla…	Manizales, Colombia
